,Criteria i,Criteria ii,Criteria iii,Criteria iv,Criteria v,Criteria vi,Criteria vii,Criteria viii,Criteria ix,Criteria x,Others,max_1_val,max_1_col,max_2_val,max_2_col,max_3_val,max_3_col,max_1,max_3
40,0.06045248359441757,0.0621061846613884,0.11792843788862228,0.02833206206560135,0.011048756539821625,0.6185208559036255,0.030087346211075783,0.025874771177768707,0.005667376797646284,0.027218472212553024,0.012763210572302341,0.6185208559036255,Criteria vi,0.11792843788862228,Criteria iii,0.0621061846613884,Criteria ii,0.6185208559036255,0.7985554784536362
41,0.11181666702032089,0.23221996426582336,0.1146259754896164,0.21104197204113007,0.005803428590297699,0.3218652606010437,0.0005904397694393992,0.0007827525842003524,0.0004422942583914846,0.0006339691462926567,0.0001773253025021404,0.3218652606010437,Criteria vi,0.23221996426582336,Criteria ii,0.21104197204113007,Criteria iv,0.3218652606010437,0.7651271969079971
42,0.36267325282096863,0.1751439869403839,0.1077454462647438,0.22700826823711395,0.006384446285665035,0.11618352681398392,0.0014535324880853295,0.0016754645621404052,0.0006813362706452608,0.0008773040026426315,0.00017330650007352233,0.36267325282096863,Criteria i,0.22700826823711395,Criteria iv,0.1751439869403839,Criteria ii,0.36267325282096863,0.7648255079984665
43,0.13676144182682037,0.2214885801076889,0.15934041142463684,0.12196260690689087,0.010843544267117977,0.29617446660995483,0.02717999927699566,0.009980135597288609,0.006659817881882191,0.009353600442409515,0.0002553386439103633,0.29617446660995483,Criteria vi,0.2214885801076889,Criteria ii,0.15934041142463684,Criteria iii,0.29617446660995483,0.6770034581422806
44,0.3255201280117035,0.13748924434185028,0.1328035593032837,0.21994386613368988,0.01282711885869503,0.15353962779045105,0.0047019910998642445,0.004280144348740578,0.003505340777337551,0.005060000345110893,0.0003290211607236415,0.3255201280117035,Criteria i,0.21994386613368988,Criteria iv,0.15353962779045105,Criteria vi,0.3255201280117035,0.6990036219358444
45,0.22525982558727264,0.09247499704360962,0.1261327713727951,0.1426553577184677,0.016041457653045654,0.22972334921360016,0.06645258516073227,0.03984403982758522,0.024116190150380135,0.03602096065878868,0.0012783573474735022,0.22972334921360016,Criteria vi,0.22525982558727264,Criteria i,0.1426553577184677,Criteria iv,0.22972334921360016,0.5976385325193405
46,0.7558448910713196,0.13918451964855194,0.011729960329830647,0.08600027114152908,0.0005230418755672872,0.006199222058057785,3.698124783113599e-05,8.214732952183113e-05,1.4083187124924734e-05,1.8557995645096526e-05,0.0003663394891191274,0.7558448910713196,Criteria i,0.13918451964855194,Criteria ii,0.08600027114152908,Criteria iv,0.7558448910713196,0.9810296818614006
47,0.38320717215538025,0.1339668184518814,0.08555968850851059,0.1402265429496765,0.006143295206129551,0.2481931746006012,0.000830746372230351,0.0008845623815432191,0.0002595488040242344,0.000319372775265947,0.0004089964204467833,0.38320717215538025,Criteria i,0.2481931746006012,Criteria vi,0.1402265429496765,Criteria iv,0.38320717215538025,0.771626889705658
48,0.19698090851306915,0.5053562521934509,0.03257104754447937,0.23266002535820007,0.005038458853960037,0.025904644280672073,0.0001906046090880409,0.000405720405979082,0.00019169499864801764,0.00021453460794873536,0.00048606537166051567,0.5053562521934509,Criteria ii,0.23266002535820007,Criteria iv,0.19698090851306915,Criteria i,0.5053562521934509,0.9349971860647202
49,0.26447513699531555,0.1367691457271576,0.19782862067222595,0.27062785625457764,0.01323544979095459,0.0736125260591507,0.014676911756396294,0.013339774683117867,0.00656557222828269,0.00866648554801941,0.00020254623086657375,0.27062785625457764,Criteria iv,0.26447513699531555,Criteria i,0.19782862067222595,Criteria iii,0.27062785625457764,0.7329316139221191
50,0.22162485122680664,0.20591378211975098,0.0636768788099289,0.4555306136608124,0.03602258861064911,0.015063400380313396,0.0004129975859541446,0.0006052081589587033,0.0004665002052206546,0.00042796708294190466,0.000255404767813161,0.4555306136608124,Criteria iv,0.22162485122680664,Criteria i,0.20591378211975098,Criteria ii,0.4555306136608124,0.88306924700737
51,0.1332979053258896,0.08286431431770325,0.16110657155513763,0.556874692440033,0.039455872029066086,0.020294830203056335,0.0011179132852703333,0.0022403118200600147,0.001449796138331294,0.0011848293943330646,0.00011301555059617385,0.556874692440033,Criteria iv,0.16110657155513763,Criteria iii,0.1332979053258896,Criteria i,0.556874692440033,0.8512791693210602
52,0.2069701999425888,0.2187303602695465,0.16962681710720062,0.12629500031471252,0.024932315573096275,0.22876174747943878,0.012645347975194454,0.00432976707816124,0.003190523013472557,0.003987984731793404,0.000530006131157279,0.22876174747943878,Criteria vi,0.2187303602695465,Criteria ii,0.2069701999425888,Criteria i,0.22876174747943878,0.6544623076915741
53,0.2303747683763504,0.16240432858467102,0.13454371690750122,0.11403024196624756,0.10703741759061813,0.14775733649730682,0.07544165849685669,0.009164374321699142,0.010096622630953789,0.008255780674517155,0.0008938487153500319,0.2303747683763504,Criteria i,0.16240432858467102,Criteria ii,0.14775733649730682,Criteria vi,0.2303747683763504,0.5405364334583282
54,0.11415518820285797,0.31283965706825256,0.20636463165283203,0.1134856566786766,0.010118411853909492,0.23786799609661102,0.0015122368931770325,0.0012824154691770673,0.001022201613523066,0.001196187688037753,0.00015534010890405625,0.31283965706825256,Criteria ii,0.23786799609661102,Criteria vi,0.20636463165283203,Criteria iii,0.31283965706825256,0.7570722848176956
55,0.223940908908844,0.24466003477573395,0.03989275172352791,0.4730187952518463,0.007462335284799337,0.010190842673182487,0.00013779218716081232,0.0002331859723199159,0.00019631396571639925,0.00021490888320840895,5.2173480071360245e-05,0.4730187952518463,Criteria iv,0.24466003477573395,Criteria ii,0.223940908908844,Criteria i,0.4730187952518463,0.9416197389364243
56,0.05968362092971802,0.12601198256015778,0.34869077801704407,0.18736599385738373,0.056543298065662384,0.15528249740600586,0.013126066885888577,0.017386797815561295,0.01912170648574829,0.016588546335697174,0.00019865819194819778,0.34869077801704407,Criteria iii,0.18736599385738373,Criteria iv,0.15528249740600586,Criteria vi,0.34869077801704407,0.6913392692804337
57,0.1955234706401825,0.30100056529045105,0.1040286123752594,0.11632788926362991,0.006732528563588858,0.2714284658432007,0.001393437385559082,0.0013831077376380563,0.0007708350894972682,0.0009804177097976208,0.0004306728660594672,0.30100056529045105,Criteria ii,0.2714284658432007,Criteria vi,0.1955234706401825,Criteria i,0.30100056529045105,0.7679525017738342
58,0.03006196953356266,0.04297557845711708,0.5369234085083008,0.08002656698226929,0.011382187716662884,0.2871446907520294,0.005046714562922716,0.0034338703844696283,0.0012374577345326543,0.001616414519958198,0.0001512684248154983,0.5369234085083008,Criteria iii,0.2871446907520294,Criteria vi,0.08002656698226929,Criteria iv,0.5369234085083008,0.9040946662425995
59,0.09386196732521057,0.09140975773334503,0.2362486720085144,0.19878380000591278,0.027456095442175865,0.297099232673645,0.015471667982637882,0.012330003082752228,0.010513474233448505,0.016430802643299103,0.00039452561759389937,0.297099232673645,Criteria vi,0.2362486720085144,Criteria iii,0.19878380000591278,Criteria iv,0.297099232673645,0.7321317046880722
60,0.10078008472919464,0.22115077078342438,0.18920372426509857,0.09927137941122055,0.0517515204846859,0.2578710615634918,0.03901825472712517,0.003369436366483569,0.010320250876247883,0.027006877586245537,0.0002565728791523725,0.2578710615634918,Criteria vi,0.22115077078342438,Criteria ii,0.18920372426509857,Criteria iii,0.2578710615634918,0.6682255566120148
61,0.09190002828836441,0.2991695702075958,0.08540547639131546,0.025544149801135063,0.00881893839687109,0.47947007417678833,0.0028205278795212507,0.001006207661703229,0.0006310793687589467,0.0013687993632629514,0.0038651512004435062,0.47947007417678833,Criteria vi,0.2991695702075958,Criteria ii,0.09190002828836441,Criteria i,0.47947007417678833,0.8705396726727486
62,0.6295411586761475,0.11951056122779846,0.05018220841884613,0.08270037919282913,0.0066926549188792706,0.10078652948141098,0.006730068940669298,0.0013470391277223825,0.0007122136885300279,0.0010398365557193756,0.0007573089096695185,0.6295411586761475,Criteria i,0.11951056122779846,Criteria ii,0.10078652948141098,Criteria vi,0.6295411586761475,0.8498382493853569
63,0.40115875005722046,0.25677573680877686,0.03526202216744423,0.04968967288732529,0.01227662991732359,0.23272453248500824,0.006508419290184975,0.001602734555490315,0.0008000241359695792,0.0010844158241525292,0.002117105294018984,0.40115875005722046,Criteria i,0.25677573680877686,Criteria ii,0.23272453248500824,Criteria vi,0.40115875005722046,0.8906590193510056
64,0.13820430636405945,0.10104573518037796,0.1889754831790924,0.1426081508398056,0.024825187399983406,0.2892965078353882,0.05008375644683838,0.02813567966222763,0.012666362337768078,0.023188406601548195,0.0009704192052595317,0.2892965078353882,Criteria vi,0.1889754831790924,Criteria iii,0.1426081508398056,Criteria iv,0.2892965078353882,0.6208801418542862
65,0.22535808384418488,0.3082168400287628,0.09848155081272125,0.15930917859077454,0.04991696774959564,0.09385935962200165,0.015123552642762661,0.018427439033985138,0.01612415537238121,0.01323243509978056,0.0019504523370414972,0.3082168400287628,Criteria ii,0.22535808384418488,Criteria i,0.15930917859077454,Criteria iv,0.3082168400287628,0.6928841024637222
66,0.030087532475590706,0.06550773978233337,0.06424634158611298,0.02464725263416767,0.002135238843038678,0.8091197609901428,0.0006529837846755981,0.0010988652938976884,0.0002625288034323603,0.0007456835592165589,0.001496048760600388,0.8091197609901428,Criteria vi,0.06550773978233337,Criteria ii,0.06424634158611298,Criteria iii,0.8091197609901428,0.9388738423585892
67,0.10814414173364639,0.2359343022108078,0.2354789525270462,0.1647026538848877,0.010284578427672386,0.2390276938676834,0.0014449182199314237,0.0011464424896985292,0.0015348332235589623,0.002205629600211978,9.581643826095387e-05,0.2390276938676834,Criteria vi,0.2359343022108078,Criteria ii,0.2354789525270462,Criteria iii,0.2390276938676834,0.7104409486055374
68,0.05972665548324585,0.040079060941934586,0.2448616921901703,0.13379189372062683,0.020817073062062263,0.16134613752365112,0.14626476168632507,0.11519038677215576,0.026614906266331673,0.05083249509334564,0.0004749758227262646,0.2448616921901703,Criteria iii,0.16134613752365112,Criteria vi,0.14626476168632507,Criteria vii,0.2448616921901703,0.5524725914001465
69,0.14235755801200867,0.07693813741207123,0.21425089240074158,0.13662365078926086,0.009421632625162601,0.3852348327636719,0.007411986123770475,0.01147613488137722,0.004843541886657476,0.010688131675124168,0.0007534766336902976,0.3852348327636719,Criteria vi,0.21425089240074158,Criteria iii,0.14235755801200867,Criteria i,0.3852348327636719,0.7418432831764221
70,0.12174065411090851,0.027846356853842735,0.09338146448135376,0.046222612261772156,0.002269771182909608,0.6890026926994324,0.0036987822968512774,0.011033192276954651,0.00044677313417196274,0.0008218305301852524,0.003535827388986945,0.6890026926994324,Criteria vi,0.12174065411090851,Criteria i,0.09338146448135376,Criteria iii,0.6890026926994324,0.9041248112916946
71,0.06465018540620804,0.10464831441640854,0.16879171133041382,0.09402499347925186,0.008914393372833729,0.5248997807502747,0.006511640269309282,0.00978749617934227,0.003871830180287361,0.012110196985304356,0.00178944889921695,0.5248997807502747,Criteria vi,0.16879171133041382,Criteria iii,0.10464831441640854,Criteria ii,0.5248997807502747,0.798339806497097
72,0.01519135944545269,0.043069787323474884,0.13501888513565063,0.02150588482618332,0.007593762595206499,0.7744452357292175,0.0011483929120004177,0.00028003723127767444,0.0003075572312809527,0.0009378914255648851,0.0005012151086702943,0.7744452357292175,Criteria vi,0.13501888513565063,Criteria iii,0.043069787323474884,Criteria ii,0.7744452357292175,0.952533908188343
73,0.008708816021680832,0.0037030577659606934,0.022140897810459137,0.011301986873149872,0.004579867236316204,0.012507729232311249,0.30728480219841003,0.42209503054618835,0.07271687686443329,0.134365513920784,0.0005953529034741223,0.42209503054618835,Criteria viii,0.30728480219841003,Criteria vii,0.134365513920784,Criteria x,0.42209503054618835,0.8637453466653824
74,0.3102604150772095,0.25922468304634094,0.05970161408185959,0.09606949239969254,0.002283399924635887,0.2714165151119232,0.00023368223628494889,0.00021260032372083515,8.935834921430796e-05,0.00014695108984597027,0.00036133438698016107,0.3102604150772095,Criteria i,0.2714165151119232,Criteria vi,0.25922468304634094,Criteria ii,0.3102604150772095,0.8409016132354736
75,0.13249564170837402,0.18779052793979645,0.24838943779468536,0.24301539361476898,0.018940972164273262,0.1492599993944168,0.004318594466894865,0.008086713962256908,0.003483282867819071,0.003948702942579985,0.0002707064268179238,0.24838943779468536,Criteria iii,0.24301539361476898,Criteria iv,0.18779052793979645,Criteria ii,0.24838943779468536,0.6791953593492508
76,0.727836549282074,0.08489818871021271,0.06366218626499176,0.0955004096031189,0.00588888768106699,0.01655050925910473,0.0030923495069146156,0.001514520961791277,0.00031106863752938807,0.000377663760446012,0.0003677664790302515,0.727836549282074,Criteria i,0.0955004096031189,Criteria iv,0.08489818871021271,Criteria ii,0.727836549282074,0.9082351475954056
77,0.060972485691308975,0.06755483895540237,0.2706669569015503,0.06319564580917358,0.015614925883710384,0.5177205204963684,0.001838500495068729,0.0010050118435174227,0.00042721108184196055,0.000600506376940757,0.0004034228331875056,0.5177205204963684,Criteria vi,0.2706669569015503,Criteria iii,0.06755483895540237,Criteria ii,0.5177205204963684,0.8559423163533211
78,0.03191452845931053,0.1219756007194519,0.2798565924167633,0.327850341796875,0.02611846849322319,0.20085494220256805,0.002670648042112589,0.0019437998998910189,0.0024764190893620253,0.004232256207615137,0.00010627233132254332,0.327850341796875,Criteria iv,0.2798565924167633,Criteria iii,0.20085494220256805,Criteria vi,0.327850341796875,0.8085618764162064
79,0.08882028609514236,0.028346307575702667,0.23454158008098602,0.1150723248720169,0.0317816287279129,0.3063785433769226,0.15234315395355225,0.019078075885772705,0.011729314923286438,0.01143118180334568,0.0004776775895152241,0.3063785433769226,Criteria vi,0.23454158008098602,Criteria iii,0.15234315395355225,Criteria vii,0.3063785433769226,0.6932632774114609
80,0.031683482229709625,0.06562862545251846,0.38276490569114685,0.11595051735639572,0.02342269755899906,0.35718175768852234,0.007213389966636896,0.005282124970108271,0.0038575902581214905,0.006673723924905062,0.00034119689371436834,0.38276490569114685,Criteria iii,0.35718175768852234,Criteria vi,0.11595051735639572,Criteria iv,0.38276490569114685,0.8558971807360649
